author_review_count,rating,title,date,location,body,Seat Type,Aircraft Type,Seat Layout,Date Flown,Type Of Traveller,Seat Legroom,Seat Recline,Seat Width,Aisle Space,Seat Storage,Recommended,airline_slug,airline,Viewing Tv Screen,Power Supply,Sleep Comfort,Sitting Comfort,Seat/bed Width,Seat/bed Length,Seat Privacy
0.0,0.8,"""71H is an undesirable seat""",2014-01-13,China,PVG-KUL-LHR in seats 71JK. The seat Malaysia Airlines has installed on their A380s is the modern style space saving seat. Whilst it's perfectly comfortable and balances squeezing in seats and respectable legroom somehow it felt smaller than their seats on their A330s and B777s (which I've also flown). Otherwise the IFE was amazing and the service was good. Due to the seating arrangement 71H is an undesirable seat (next to a galley rather than other seats) so may be unoccupied on a quieter flight.,Economy Class,AIRBUS A380,3x4x3,,,0.8,1.0,1.0,0.8,,True,malaysia-airlines,Malaysia Airlines,1.0,,,,,,
0.0,0.6,"""seats were generally average""",2014-01-13,Malaysia,The new B737-800s (MX series) seats were generally average or so to say partially better than the old B737-400s. Seat pitch and width were average. Personal space is definitely not one of the aims of the new product. The PTV was a nice addition though not all the B737-800s are fitted with them (ML series had a rather awful looking cabin and quite uncomfortable seats). Food was generally good nothing to complain about. Overall satisfactory for short haul flights but anything more than 3 hours might be a problem. Will try to avoid this Malaysia Airlines aircraft for medium haul flights.,Economy Class,BOEING B737-800,3x3,,,0.6,0.6,0.6,0.6,,True,malaysia-airlines,Malaysia Airlines,0.6,,,,,,
0.0,0.9,"""don't expect a very comfortable experience""",2013-04-25,New Zealand,Don't expect a very comfortable experience in Economy Class! I'm quite short so Legroom was excellent but the entertainment box juts right in my space! When people recline they are right in your face. You can adjust the screen but it just disgusting - you can barely see it! Very unusual and bad experience having to see people sit in a 2x5x2 layout in B772. Seated in 35A. Flight MH131. My first time travelling was with Malaysian but it has downgraded since. Recommended for short-haul and staff service but not seat comfort on B777-200s.,Economy Class,BOEING 777-200ER,2x5x2,,,0.8,0.6,0.6,0.6,,no,malaysia-airlines,Malaysia Airlines,0.4,,,,,,
0.0,0.9,"""leg room generally looked okay""",2013-01-22,United Kingdom,These comments relate to extra legroom seats in economy row 42. We had to pay for them but they were worth it on a long flight (LHR to KUL and return). Loads of space and no toilets close by so quiet. The extra leg room seats further back had toilets close by and had less space in front. Also row 73 which has two seats only on each side has no windows close by. The leg room generally looked okay but not over generous.,Economy Class,AIRBUS A380,3x4x3,,,1.0,0.6,0.8,0.8,,True,malaysia-airlines,Malaysia Airlines,1.0,,,,,,
0.0,0.3,"""old planes with poor fitting""",2011-10-22,Australia,Seat on two out of 4 flights that I did from Perth to UK would not recline. Old planes with poor fitting. Time they were replaced.,Economy Class,BOEING 747-400,3x4x3,,,0.6,0.2,0.4,0.4,,no,malaysia-airlines,Malaysia Airlines,0.2,,,,,,
0.0,0.5,"""unable to access my tray""",2011-05-19,Australia,When the front seat reclined I was unable to access my tray. No TVs on these aircraft. There are 2 different standards for Economy Class. For Europe and Australia the seats are comfortable and cabin crew usually friendly with good service. For Asian destinations the A330s are less comfortable poor service and cranky cabin staff.,Economy Class,A330-200,2x4x2,,,0.4,0.6,0.6,0.6,,no,malaysia-airlines,Malaysia Airlines,0.2,,,,,,
0.0,0.7,"""pitch was not ideal""",2011-04-05,Singapore,Board their latest B737-800 with the new Livery. Economy Class seat pitch was not ideal for flights more than 4 hours as it is in 30 inch pitch. However Reclining was good enough. Boeing Sky Interior design and lighting did made an impressive mood vibe to the entire cabin. Inflight Entertainment is touch screen and entertaining throughout the flight.,Economy Class,Boeing 737-800,3x3,,,0.6,0.8,0.6,0.6,,True,malaysia-airlines,Malaysia Airlines,0.8,,,,,,
0.0,0.6,"""get one of the 4 seats in the middle""",2010-02-07,Netherlands,Try to get one of the 4 seats in the middle. On the first leg of our journey we where put on the last row in the middle which was a little better. A little more comfort to get out of your chair and possibility to stand up a bit near the emergency exit.,Economy Class,Boeing 747-400,3x4x3,,,0.8,0.6,0.4,0.4,,no,malaysia-airlines,Malaysia Airlines,0.6,,,,,,
0.0,0.7,"""decent amount of legroom""",2009-12-07,Australia,The seats on the A330-200 differ to their B777-200 and B747-400 in that they seem to be harder making it less comfortable. There is still a decent amount of legroom and recline but less than on their other long-haul aircraft.,Economy Class,&nbspA330-200,2x4x2,,,0.8,0.8,0.8,0.8,,True,malaysia-airlines,Malaysia Airlines,0.8,,,,,,
0.0,0.8,"""good seat pitch""",2008-12-10,United Kingdom,Good seat pitch TV screen good seat a bit uncomfortable without cushions to sit on access okay. What you would expect for an economy seat but the best for seat pitch.,Economy Class,&nbspB747-400,3x4x3,,,1.0,0.6,0.8,0.8,,True,malaysia-airlines,Malaysia Airlines,0.8,,,,,,
0.0,0.8,"""recline was a disappointment""",2008-11-06,Ireland,Overall the seat was okay but the seat recline was a disappointment.,Economy Class,B777-200,2x5x2,,,1.0,0.6,1.0,0.6,,True,malaysia-airlines,Malaysia Airlines,1.0,,,,,,
1.0,0.8,TUI Airways Seat Review by Noah Wesselby,2022-02-03,United Kingdom,"The seat on the TUI Boeing 787-9 is very good after using 4 times long and short haul, I flew 9:30 to Jamaica in 2019 and the seat did get a bit cramped but that’s expected really after that time. The TV is acceptable but is not the biggest but does the job with an acceptable amount of content. The recline was pretty average. Overall the TUI Economy 787 seat was just above average quality and works great",Economy Class,Boeing 787-9,3x3x3,October 2021,Family Leisure,1.0,0.8,0.8,0.8,0.8,True,china-express-airlines,China Express Airlines,0.8,0.8,,,,,
1.0,0.4,"""should revamp their seats""",2019-08-18,Thailand,"The airline should consider to revamp their Business Class seats in order to have a fresh look, overall the staff were fine but I didn't get the feeling that I was travelling in business apart from the seat. The flight did not offer a wide option of alcohol but it was alright for a 3.30 hr flight. The sad part was that there wasn't any lounge access in Thailand. The seats were not in good condition. I'd say That other competitors offer a better business class service for the BKK to BOM route. Spicejet should revamp their Business Class seats for international operations in-order to enhance the inflight experience.",Business Class,Boeing 737-800,2x2,August 2019,Leisure,,,,,0.2,True,spicejet,SpiceJet,,,0.6,0.6,0.6,0.6,0.2
0.0,1.0,"""upgraded us to business class""",2019-07-27,India,"Overall experience was amazing on my flight from Mumbai to Chennai.  The agent at the gate last minute upgraded us to business class since our seat was given to someone else. As we sat on our seats,we were given a welcome drink and newspapers as well. The pilots from the cockpit had given good introduction about themselves and made funny announcements. The only thing is lack of inflight entertainment and power outlets.",Economy Class,Boeing 737-800,3×3,July 2019,Solo Leisure,1.0,1.0,1.0,1.0,0.6,True,spicejet,SpiceJet,,,,,,,
3.0,0.7,"""Bearable for short flight""",2016-12-15,Qatar,"Small aircraft with 2x2 seat configuration. Not great on comfort but nothing to complain about either. Seats and basic, limited recline with tray table. No IFE so to bring self. The pitch and width of seat may not be of comfort to tall and big person. Bearable for short flight as mine COK-MAA",Economy Class,Q400,2x2,April 2016,Business,0.6,0.6,0.8,0.8,0.6,True,spicejet,SpiceJet,,,,,,,
3.0,0.8,"""seat pitch is comfortable""",2016-12-04,India,The seat pitch is comfortable. The leg room offered in economy class on a small aircraft like Q-400 is perfect. The aisle space is normal. The airline ensures ample leg-room being a low cost carrier. The seat recline is standard.,Economy Class,Q400,2X2,November 2016,Solo Leisure,0.8,0.6,0.8,0.6,0.6,True,spicejet,SpiceJet,,,,,,,
2.0,0.4,"""legroom was insufficient""",2016-11-16,India,"Bangalore to Delhi on a B737-800. Although the cushioning on the seat was good, the legroom was insufficient for a tall person like me 6'1. The seats could not be reclined, though this was a window seat. Spicejet should really work on this aspect as they have a good product overall.",Economy Class,Boeing 737-800,3x3,October 2016,Business,0.2,0.6,0.6,0.6,0.6,True,spicejet,SpiceJet,,,,,,,
1.0,0.5,"""better to avoid long trips""",2015-11-29,India,"Spicejet seats in their Boeing 737 is pretty narrow with less legroom compared with their Bombardier Q400 which is generous in both ways. It is ok for a trip of 1hr, but it is better to avoid long trips. The 3x3 seat have an okay width and recline is okay but with 180 seats it is very cramped.",Economy Class,Boeing 737,3x3,November 2015,Solo Leisure,0.2,0.6,0.4,0.4,0.4,no,spicejet,SpiceJet,,,,,,,
1.0,0.8,"""just above average quality""",2022-02-03,United Kingdom,"The seat on the TUI Boeing 787-9 is very good after using 4 times long and short haul, I flew 9:30 to Jamaica in 2019 and the seat did get a bit cramped but that’s expected really after that time. The TV is acceptable but is not the biggest but does the job with an acceptable amount of content. The recline was pretty average. Overall the TUI Economy 787 seat was just above average quality and works great",Economy Class,Boeing 787-9,3x3x3,October 2021,Family Leisure,1.0,0.8,0.8,0.8,0.8,True,tui-airways,TUI Airways,0.8,0.8,,,,,
0.0,0.4,"""seats were not what we expected""",2020-04-19,United Kingdom,"Flight TOM136/137 to Phuket, Sound steady flight without turbulence etc, flight attendants good with free drinks and average food etc and clean cabin. 1 toilet in economy without light return flight. First time we have used Tui for long haul to Phuket, we have usually traveled to Bangkok with other carriers. So with regard to the seating, we were in seats 17a & 17b outbound and 20a & 20b inbound which is adjacent to the wing both ways. Found the seat structure ok, but the leg room compromised with the seat in fronts leg restricting space in what was a restricted leg room seat at best. Both seats were not what we expected for a long haul flight, more like the crampness you experience on short haul and quite poor at best. So all things considered would use alternative carriers as before and go via Bangkok and arrive more refreshed. With regard to the Boeing 787 extra measures to promote less jetlag ie mood lighting and more air etc, found this ineffective and couldn't sleep due to the crampness of the seat, so Dream on Tui.",Economy Class,Boeing 787,3x3x3,March 2020,Couple Leisure,0.4,0.6,0.6,0.6,0.4,no,tui-airways,TUI Airways,0.6,,,,,,
1.0,0.9,"""lots of room""",2019-07-23,United Kingdom,"Amazing seat 3A on Boeing 757-200, lots of room on a 4 hour flight TUI are very good the seats are spacious and comfortable. The only downside is that the table wobbled in its frame",Economy Class,Boeing 757-200,3x3,July 2019,Family Leisure,1.0,0.8,0.4,0.2,1.0,True,tui-airways,TUI Airways,,,,,,,
0.0,0.1,"""most uncomfortable seats""",2019-02-19,United Kingdom,"Flew from Manchester to Egypt return on a Boeing 737-800, this has to be the most uncomfortable seats I have ever experienced on any airline and the seats are not very wide , I only have a 30 inch waist but felt cooped up. I paid for 'extra legroom' too. So glad that the flight wasn't longer than 6 hours. Will definitely not be travelling again with this airline. Flight was on time, aircraft was clean but the cabin crew came over as stand-offish. Poor choice of food too. The bacon ciabatta was truly dreadful and inedible.  Never again would I fly with this so called airline",Economy Class,boeing 737-8,3x3,January 2019,Couple Leisure,0.4,0.2,0.2,0.2,0.2,no,tui-airways,TUI Airways,,,,,,,
0.0,0.9,"""Leg room was good enough""",2018-05-25,United Kingdom,"Our flight from Gatwick to Cancun was on a par with other carriers like Virgin, better than BA or budget carriers. Plane to Cancun was very new. Leg room was good enough for me (I'm 5'8""). Staff very friendly. Entertainment was good. Food wasn't great but I've never eaten excellent food in economy. Could have been more generous with drinks especially water but other than that it was a great flight.",Economy Class,Boeing 787,3x3x3,May 2018,Couple Leisure,0.8,0.8,0.8,0.8,1.0,True,tui-airways,TUI Airways,1.0,1.0,,,,,
0.0,0.1,"""most uncomfortable seats""",2018-04-01,United Kingdom,"The most uncomfortable seats I have ever experienced on any airline. I paid for 'extra legroom' too. So glad that the flight wasn't longer than 3 hours. Will definitely not be travelling again with this airline. Flight was on time, aircraft was clean but the cabin crew came over as stand-off ish. Poor choice of food too. The bacon ciabatta was truly dreadful and inedible. I'm not really that fussy about food but it was like eating raw lard. Absolutely dripping in it. When I asked to politely for a member of the cabin crew to change it for something else the response was very frosty. Perhaps a choice of sandwiches rather than just one (egg and tomato) would be an idea?",Economy Class,Boeing 737,3x3,April 2018,Couple Leisure,0.2,0.2,0.2,0.2,0.2,no,tui-airways,TUI Airways,0.2,0.2,,,,,
4.0,0.8,"""Cabin is clean and comfortable""",2017-09-19,Indonesia,"Cabin is clean and comfortable, because it also uses relatively new aircraft. I am sitting in the front row for economy class to get a room wide enough legs and comfortable. Cabin interior is also comfortable and attractive equipped with lights that adjust the atmosphere of taxi, landing or take off.",Economy Class,Boeing 787,3x3x3,September 2017,Solo Leisure,0.8,0.8,0.8,0.8,0.8,True,air-europa,Air Europa,0.6,0.8,,,,,
0.0,0.1,"""cannot fit in the space""",2016-01-25,South Africa,Worst seats - I am of average height and I cannot fit in the space available. Any taller than 5ft 10 and you will end up with sore knees. If you are at all claustrophobic do not fly kulula.  The seats are also way too narrow and any slightly overweight person immediately infringes on your space. I generally will not fly kulula - unfortunately on this occasion I did not have a choice.,Economy Class,Boeing 737,3x3,January 2016,Business,0.2,0.2,0.2,0.4,0.2,no,kulula,Kulula,,,,,,,
0.0,0.8,"""quite a lot of legroom""",2020-04-19,Netherlands,"The seats in these configurations are wider and you have quite a lot of legroom. As we are just short persons (1.7m) we didn't need very much legroom and this was fine for us in this setup. I can imagine however, that people with long legs, might want to book special places where you have more space. The in-flight entertainment was allright, a lot of games where supplied, which you can control with a game-controller that is stored in the arm-rest of each seat. The reclining of the seats is acceptable, but you can't go very far. Of course, this is understandable because of the fact that the person behind you also likes to keep some space. Storing stuff underneath the seats isn't very high, and my bag full of office stuff didn't really fit. In the overhead storage it wasn't any problem though. Each seat offered 110-230VAC power as well as USB outlets for charging your phone etc. - please do mind that the USB output is only at low amperage due to power distribution in the plane (which makes sense of course).",Economy Class,Boeing 777-300ER,3x3x3,March 2020,Couple Leisure,0.8,0.6,1.0,1.0,0.6,True,garuda-indonesia,Garuda Indonesia,0.8,1.0,,,,,
1.0,0.4,"""choose GA because of its baggage policy""",2019-10-20,Netherlands,"I choose GA because of its baggage policy; 30kg in economy class, also for the seat configuration of 3-3-3, which is becoming rare in the airline industry. Food was great, they only serves wine and beer between Netherlands and Indonesia. No liquor. Soon no more red wine was available. Only white wine and beer. Seat comfort was good, plenty of space for my legs. Very disappointing is the ife. A very small amount of movies are offered. Also the flight track system gets outdated, could not find any time of arrival. I’s rather had flown direct, but about 10 days before 1 Oct ga route update; no more direct flight between Europe and Jakarta. Even the aircraft they changed to an A330-200. (Luckily this month once a week a Boeing 777 comes thru) if you want to fly to jakarta change aircraft in Medan which takes you more time to reach Jakarta. Usually airlines announces their schedule changes one season ahead, Garuda does not like to communicate with their customers, a 10 days notice is what they gave!",Economy Class,Boeing 777-300,3x3x3,October 2019,Solo Leisure,1.0,0.8,1.0,1.0,1.0,no,garuda-indonesia,Garuda Indonesia,0.8,0.6,,,,,
0.0,0.5,"""added more seat rows""",2019-08-31,Indonesia,"Garuda recently added more seat rows on its economy class cabin. It's really uncomfortable, especially when the passenger in front of you're lines the seat. You won't be able to view the TV screen comfortably, even when the seat is not reclined it's already to close to your eyes.",Economy Class,Boeing 737-800,3x3,August 2019,Business,0.6,0.4,0.4,0.2,0.2,no,garuda-indonesia,Garuda Indonesia,0.8,,,,,,
4.0,1.0,"""it's a great seat""",2019-07-21,Indonesia,"I got seat 21A, next behind the business class. The seat has a huge legroom, near to a window. For me it's a great seat. However since the IFE are located in the partition between business and economy seat, it might be affect the privacy when we want to watch some movies since other passengers behind us can also look at our IFE.  But it still the best seat if you want extra legroom in your flight with Garuda Indonesia.",Economy Class,Boeing 737-800 NG,3x3,June 2019,Business,1.0,0.8,0.8,1.0,0.8,True,garuda-indonesia,Garuda Indonesia,0.8,,,,,,
5.0,0.7,"""seat  was comfortable""",2017-12-04,Singapore,"I took this flight as a part as a connecting flight from a Garuda flight from Singapore. The seat difference I thought was subtle but noticeable. There is a remote on the side of the seat on the international flight but not on the domestic flight. Both entertainment system use touch screen technology but you have to push very hard and yet not annoy the guy sitting in front of you. The movie collections are quite different too; where the international flight had more selection of movies while the domestic had about 1/3 of the selection, minus the recent western movies. The domestic flight had more local and Asian flavor movies. The seat nevertheless was comfortable. There was no Wi-Fi on the flight. Seat storage was pretty good, I could fit my iPad (with cover), a water bottle, a phone - all with their three magazines; and yet still sit comfortably.",Economy Class,Boeing 737-800,3x3,December 2017,Solo Leisure,1.0,1.0,0.8,0.8,0.8,True,garuda-indonesia,Garuda Indonesia,0.8,,,,,,
4.0,1.0,"""enjoy this seat configuration""",2017-10-10,Indonesia,"Cabin interior is very clean with good light and great seat. I enjoy this seat configuration that has good space. There's electricity and personal video monitor on each seat. WiFi connection was good enough, but Garuda Indonesia need to increase price offer for WiFi package.",Economy Class,Boeing 777-300,3x3x3,September 2017,Solo Leisure,1.0,1.0,1.0,1.0,1.0,True,garuda-indonesia,Garuda Indonesia,1.0,1.0,,,,,
1.0,1.0,"""service was very good""",2017-06-03,United Kingdom,"Flew business class with Garuda from Singapore to Jakarta on May 12th, 2017. Check in was fast and efficient. This is the early morning flight with Garuda from Singapore. Boarding process was smooth even though the aircraft was parked at a remote area. Onboard, service was very good as usual. Breakfast was also good with a good selection to choose from.",Premium Economy,Boeing 737-800,2x2,May 2017,Business,1.0,1.0,1.0,0.8,0.8,True,garuda-indonesia,Garuda Indonesia,,,,,,,
0.0,0.8,"""perfect space for leg room""",2017-01-20,Indonesia,"The best cabin seat, I get seat at A and K (window seats), have perfect space for leg room and seat width in this class. Have a good IFE up to date program and channel, but they don't have a foot rest in this aircraft type.",Economy Class,A330-300,2x4x2,June 2016,Business,1.0,0.8,0.8,0.8,0.8,True,garuda-indonesia,Garuda Indonesia,1.0,,,,,,
0.0,0.9,"""seat is spacious, comfortable""",2016-11-06,Indonesia,"This is my Garuda Indonesia flight from Padang to Jakarta (GA 125) on Boeing 737-800.  I found the seat is spacious, comfortable and they have really good entertainment program. The crew was really friendly and helpful compare to other airlines that I experienced. Hope to have such a nice flight again with Garuda Indonesia.",Economy Class,Boeing 737-800,3x3,November 2016,Business,1.0,0.8,1.0,1.0,0.8,True,garuda-indonesia,Garuda Indonesia,1.0,,,,,,
0.0,1.0,"""spacious leg room""",2016-03-10,Australia,"My flight with Garuda was very enjoyable, spacious leg room, staff very accommodating. Unfortunately while in Bali, I had a bad fall the day prior to flying home. Garuda Airport staff were fantastic. A wheelchair was waiting for me, and I was taken to the plane door. They then found me a row of 4 seats, so I could lay down and elevate my leg. I cannot recommend Garuda Indonesia highly enough.",Economy Class,A330,2x4x2,March 2016,Solo Leisure,1.0,0.8,0.8,0.8,0.8,True,garuda-indonesia,Garuda Indonesia,0.8,0.8,,,,,
6.0,0.9,"""seats very comfortable """,2015-11-05,Singapore,"SIN-CGK-KOE. At check in counter staff welcomed us with a smile. Boarding was quick and smooth. Cabin staff warmly welcomed us onboard, seats were very comfortable and legroom was superb. The entertainment system was in good working condition and meal was delicious.",Economy Class,Boeing 737-800NG,3x3,November 2015,Solo Leisure,1.0,0.8,0.8,0.8,0.8,True,garuda-indonesia,Garuda Indonesia,0.6,,,,,,
6.0,0.8,"""flight was enjoyable""",2015-11-04,Singapore,"This Garuda Indonesia Boeing 737-800NG flight was enjoyable, check in was smooth, cabin crew were polite. IFE sometimes slowly responding on touch but the systems itself working properly. Overall Garuda is a great choice.",Economy Class,Boeing 737-800NG,3x3,November 2015,Solo Leisure,1.0,0.8,0.8,0.8,0.8,True,garuda-indonesia,Garuda Indonesia,0.8,,,,,,
6.0,0.9,"""seats on Garuda are excellent""",2015-10-17,Germany,"I always appreciate it when they bring wide bodies to domestic routes. It's a more spacious and comfortable feeling flying them. When Garuda brought its A330-200 to take us to CGK I was quite happy about it. As always, when a 2x4x2 configuration is available, we were seated at the window, allowing us to have a little private space for ourselves. Also the plane was not fully loaded, which added a bit more airy and privacy feeling. The seats on Garuda are excellent. They are very comfortable and the adjustable headrest is more like cylinder shaped cushion. I found this quite comfortable to support my neck when seated. The seat with is comparable to any other Y-Class seat and the seats recline nicely to a very comfortable position. I would not have a problem sitting in those seats for an ultra long haul flight. The seat pocket is generous allowing you to store lots of personal items in there. As always, leg room is quite large and you can adjust yourfelf to a comfortable position. The only shortcoming is the IFE. The system was a bit outdated and the screen was rather milky with slow responsiveness.",Economy Class,A330-200,2x4x2,October 2015,Couple Leisure,1.0,1.0,1.0,1.0,1.0,True,garuda-indonesia,Garuda Indonesia,0.6,,,,,,
6.0,0.9,"""cabin crew were polite""",2015-07-03,Indonesia,"KOE-SUB. This flight was enjoyable, check in was smooth, cabin crew were polite. IFE somewhat slow responding on touch but the systems itself working properly. Overall Garuda is a great choice.",Economy Class,Boeing 737-800NG,3x3,June 2015,Family Leisure,0.8,0.8,0.8,0.8,0.8,True,garuda-indonesia,Garuda Indonesia,0.6,,,,,,
0.0,0.9,"""a comfortable seat and flight""",2015-07-02,Indonesia,My wife and I were seated at 22H and 22K on our flight from Shanghai to Jakarta (GA 895). It was a comfortable seat and flight.,Economy Class,A330-300,2-4-2,June 2015,Couple Leisure,0.8,0.8,0.8,0.8,0.6,True,garuda-indonesia,Garuda Indonesia,0.8,,,,,,
6.0,0.8,"""provides a comfortable rest""",2015-06-19,Indonesia,"JKT-HND return. The seat was comfortable, the recline of the seat provides a comfortable rest. But the in flight entertainment needs to improve as it is old. Overall it was a pleasant experience.",Economy Class,A330-200,2x4x2,January 2015,Family Leisure,0.8,0.8,0.8,0.8,0.8,True,garuda-indonesia,Garuda Indonesia,0.6,,,,,,
1.0,1.0,"""legroom was really good""",2015-06-18,United Kingdom,I found these seats very comfortable and the legroom was really good!,Economy Class,B777-300,3x3x3,March 2015,Family Leisure,1.0,1.0,0.8,0.8,1.0,True,garuda-indonesia,Garuda Indonesia,0.8,1.0,,,,,
0.0,0.9,"""provides a comfortable rest""",2015-01-28,Singapore,"JKT-HND return. The seat was comfortable and seat pitch of 33"" was one of the best in Y class. The recline of the seat provides a comfortable rest. However the seat does not slide forward otherwise the journey would be more comfortable. USB ports were available under the seats and 1 plug was available in every 2 seats. Useful to charge handheld devices during the 7 hr flight journey. Will travel with GA again.",Economy Class,BOEING 777-300ER,3x3x3,,,1.0,0.8,0.8,1.0,,True,garuda-indonesia,Garuda Indonesia,0.8,,,,,,
0.0,1.0,"""economy class service is good""",2014-03-11,Indonesia,From Jeddah to Jakarta. Went home after Umrah (Religious trip) and the seats on the current Garuda aircraft are very comfortable. The economy class service is good balanced legroom between bulkhead and casual seat (33-35') and the flight crew offers beverages on every time different than other airline.,Economy Class,BOEING 777-300ER,3x3x3,,,1.0,0.8,1.0,0.8,,True,garuda-indonesia,Garuda Indonesia,0.8,,,,,,
0.0,0.8,"""seat was fantastic and comfortable""",2014-01-10,Indonesia,The economy seat was fantastic and comfortable. The legroom is more spacious and I didn't feel any uncomfortable thing as it gave me easier access to move around the cabin (the configuration is 3x3x3). The recline is also better than other GA economy class. PTV screen is more responsive however the entertainment still needs to be updated! GA's B777-300 is giving much better service than its other aircraft.,Premium Economy,BOEING 777-300ER,3x3x3,,,1.0,1.0,0.8,1.0,,True,garuda-indonesia,Garuda Indonesia,0.8,,,,,,
0.0,0.8,"""the result was positive""",2013-02-15,Australia,We travelled from Melbourne to Denpasar on an almost empty flight and then a full flight on the way back. We chose Garuda on the basis of both price and some recent seat reviews and the result was positive. It is economy after all!,Economy Class,AIRBUS A330-300,2x4x2,,,0.8,0.6,0.8,0.8,,True,garuda-indonesia,Garuda Indonesia,1.0,,,,,,
0.0,0.8,"""delighted with the experience""",2012-12-24,Australia,MEL-DPS-MEL Travelled with my husband and young son. First time flying Garuda. Was surprised and delighted with the experience. The flight attendants were attentive and lovely with our son. Cabin service even trumped my recent Etihad Business Class experience! The cabin was clean and new seats were comfortable with excellent legroom and the IFE was great. Check in was smooth and the flight departed on time arriving slightly ahead of schedule. Well done Garuda! We will be back.,Economy Class,AIRBUS A330-300,2x4x2,,,1.0,0.8,0.8,1.0,,True,garuda-indonesia,Garuda Indonesia,1.0,,,,,,
0.0,0.7,"""recline was adequate""",2009-01-15,Australia,I found the legroom was fantastic in both aisle and middle seat - aisle being slightly more comfortable. Recline was adequate however the lack of a decent headrest/pillow made it hard to sleep. Viewing of tv screens was hard with only 2 tvs above the middle rows and some small lcd's at the front of the cabin.,Economy Class,A330,2x4x2,,,0.8,0.6,0.6,0.6,,True,garuda-indonesia,Garuda Indonesia,0.6,,,,,,
0.0,0.9,"""enjoyed a most pleasant flight""",2020-03-26,Canada,"Toronto to Cancun. Business Class on this leisure airline is known as ""Club Class"". We enjoyed a most pleasant flight, we began with pre-flight mimosas, our pre-ordered Gourmet meals were good, the IFE performed perfectly (once you get the hang of the pullout control unit, but the also touchscreen works, if you can reach it, it's a Row 1 issue) As compared to years prior, the included Comfort Kits no longer have slippers, so take your past ones, nor headphones which is good as many pax like myself bring our own. The only thing is that by using the second door (around Row 10) to deplane, the crew should make the Economy wait until the Club pax have exited first. Otherwise, for everything you get with AT Club Class, highly recommended.",Business Class,A330-200,2x2x2,January 2020,Leisure,,,,,1.0,True,air-transat,Air Transat,,1.0,0.8,1.0,1.0,1.0,0.8
0.0,0.1,"""seats tremendously uncomfortable""",2019-08-06,United Kingdom,"The standard recommended layout for this aircraft is 8 seats per row. Air Transat have squeezed in 9 seats. The seats are tremendously uncomfortable, highly unsuitable for a 9.5hr flight from Vancouver to London, let alone the London to Calgary flight we did when we flew out there. I found myself constantly adjusting my position to alleviate the lower back pain caused by the woefully inadequate seat padding, also being quite broad-shouldered, I was always conscious of nudging the person in the neighbouring seat. The legroom is just about okay, but when the seat in front is reclined it makes it impossible to get a decent viewing angle and also quite tricky to get up to love about. The aisles are also very narrow, I found it difficult to go for walk without tripping up and walking sideways down the aisles to avoid collisions. Overall, it was very, very disappointing, the price difference between this airline and WestJet or Air Canada wasn't huge so next time I shall avoid Air Transat and pay a little extra for the flights from Air Canada or WestJet because long haul in this predicament is absolutely awful!",Economy Class,A330-200,3x3x3,July 2019,Family Leisure,0.4,0.2,0.2,0.2,0.2,no,air-transat,Air Transat,0.4,0.2,,,,,
0.0,0.4,"""seats extremely uncomfortable""",2019-06-17,Canada,"Paid extra and booked 2x2 in rear of plane for a bit of extra space - even these seats were extremely uncomfortable especially for an 8 hour flight! When seat in front reclines, its in your face,- trying to get up from seat when person in front reclines was nearly impossible. Short haul flights would be ok I guess but still uncomfortable",Economy Class,A330-300,2x3x2,June 2019,Couple Leisure,0.4,0.4,0.4,0.4,0.4,True,air-transat,Air Transat,0.4,0.4,,,,,
0.0,0.9,"""Always book Option Plus""",2019-03-11,Canada,"Always book Option Plus. It allows seat selection, express check in, extra baggage, priority baggage handling, meal, drink, blanket and headphones. Always book the 2 seat section at rear for extra room.",Premium Economy,A330,"Mostly 3x3x3, some 2x3x2",February 2019,Couple Leisure,1.0,1.0,0.8,0.8,0.8,True,air-transat,Air Transat,0.8,,,,,,
1.0,0.9,"""completely relaxed position""",2018-09-25,Canada,"Our seats were 2H and 2K. I sat in 2K. The seats are in the club class cabin. The first thing that struck me was just how much shoulder room I had.  I could actually sit in a completely relaxed position with my arms at my sides and neither me nor my fiancee touched arms unless we chose to. Last time we flew we spent the entire flight in a really awkward human sandwich with a stranger in the aisle seat. The next thing is the leg room. There's actually a little hanging footrest under the seat in front to put your feet in and it's comfortable enough. The recline of the seat back is decent as well. I had no difficulty getting comfortable. The in-flight entertainment system was great. It had a little remote that controlled the pointer in the screen and gave the ability to just lie back and use the controller without having to lean forward to change selections or adjust settings. Small detail but a good one. The only issue for me is still seat spacing. When you need to get up to get to the aisle it is a tad easier to do but it still requires a cautious effort. All in all it's a great seat and more than comfortable enough. Our connecting flight ended up being a substitute by Hi-Fly on their A340-300 with Emirates old 1st class cabin and even with the insane leg room it offered, I still prefer the club class seat as it was wider and for me, that's huge because I like my shoulder room.",Premium Economy,A330-200,2x2x2,September 2018,Couple Leisure,1.0,0.8,1.0,0.8,1.0,True,air-transat,Air Transat,1.0,1.0,,,,,
0.0,0.1,"""Not what we paid for""",2018-08-18,Canada,The seats in Air Transat Club Class were supposed to be wide spacious leather 2x2 seats as pictured on their web site. Instead they were cramped non-leather economy seats with the middle seat vacant. Not what we paid for.,Premium Economy,Boeing 737-800,3x3,August 2018,Couple Leisure,0.4,0.2,0.2,0.2,0.2,no,air-transat,Air Transat,0.2,0.2,,,,,
